custom_id,"(000,jobs)","(100,days)","(116th,congress)","(2019,congressional)","(21st,century)","(6,million)","(9,11)","(abortion,survivors)","(access,quality)","(act,2019)","(affordable,care)","(affordable,health)","(affordable,housing)","(african,american)","(ag,barr)","(air,force)","(alive,abortion)","(american,families)","(american,people)","(american,workers)","(anti,semitic)","(anti,semitism)","(art,competition)","(attorney,barr)","(background,checks)","(bipartisan,bill)","(bipartisan,legislation)","(border,patrol)","(border,security)","(border,wall)","(born,alive)","(brave,women)","(capitol,hill)","(care,act)","(care,system)","(child,care)","(civil,rights)","(clean,energy)","(clean,water)","(climate,change)","(climate,crisis)","(climateactionnow,act)","(committee,hearing)","(common,sense)","(congressional,art)","(congressional,delegation)","(congressional,district)","(continue,fight)","(continue,support)","(counsel,mueller)","(create,jobs)","(crisis,border)","(crisis,southern)","(dc,office)","(disaster,relief)","(discharge,petition)","(domestic,violence)","(donald,trump)","(drug,prices)","(economic,development)","(economic,growth)","(election,day)","(emergency,declaration)","(equal,pay)","(existing,conditions)","(fairness,act)","(family,friends)","(farm,bill)","(farmers,ranchers)","(federal,agency)","(federal,employees)","(federal,funding)","(federal,government)","(federal,workers)","(forthepeople,act)","(forward,continuing)","(forward,seeing)","(free,internet)","(future,generations)","(george,bush)","(government,shutdown)","(green,deal)","(gt,gt)","(gun,violence)","(happy,birthday)","(happy,easter)","(health,care)","(health,insurance)","(homeland,security)","(house,democrats)","(house,dems)","(house,floor)","(house,passed)","(house,representatives)","(house,senate)","(human,rights)","(humanitarian,crisis)","(immigration,system)","(introduced,bill)","(issues,facing)","(join,colleagues)","(judiciary,committee)","(king,jr)","(law,enforcement)","(lives,lost)","(look,forward)","(looking,forward)","(loved,ones)","(low,income)","(luther,king)","(martin,luther)","(maternal,health)","(medical,care)","(mental,health)","(middle,class)","(million,americans)","(millions,americans)","(mobile,office)","(move,forward)","(mueller,investigation)","(mueller,report)","(national,emergency)","(national,guard)","(national,park)","(national,parks)","(national,security)","(natural,resources)","(north,carolina)","(office,hours)","(op,ed)","(opioid,crisis)","(opioid,epidemic)","(paris,agreement)","(passed,house)","(past,time)","(paycheck,fairness)","(paycheckfairness,act)","(paying,jobs)","(people,deserve)","(people,pre)","(please,join)","(pre,existing)","(prescription,drug)","(prescription,drugs)","(president,george)","(president,realdonaldtrump)","(president,trump)","(press,conference)","(pro,growth)","(protection,act)","(proud,cosponsor)","(proud,join)","(proud,stand)","(proud,support)","(public,health)","(public,lands)","(public,service)","(puerto,rico)","(quality,affordable)","(read,statement)","(reopen,government)","(robert,mueller)","(rule,law)","(rural,communities)","(save,lives)","(savethenet,act)","(school,students)","(secure,border)","(senate,floor)","(sent,letter)","(service,country)","(sexual,assault)","(signed,law)","(social,security)","(south,carolina)","(southern,border)","(special,counsel)","(sri,lanka)","(subcommittee,hearing)","(supreme,court)","(survivors,protection)","(taking,time)","(task,force)","(tax,cuts)","(tax,reform)","(tax,returns)","(thank,service)","(time,congress)","(town,hall)","(town,halls)","(trump,admin)","(trump,administration)","(trump,campaign)","(unemployment,rate)","(victims,families)","(violence,women)","(voting,rights)","(watch,live)","(white,house)","(women,act)",name,party,position,score_0,score_115,score_116,state
288,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,8,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,11,1,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4,1,2,0,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,1,4,0,1,1,Anthony Brown,D,H,0.15126050420168066,0.1956521739130435,0.0,Maryland 4th District
409,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,2,0,3,6,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Gonzalez,R,H,0.9230769230769232,,0.9230769230769232,Ohio 16th District
370,0,2,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,5,2,1,2,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,13,0,0,1,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,4,0,9,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,1,0,1,0,1,0,1,0,0,0,1,3,0,0,4,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1,0,0,0,1,0,0,0,0,Antonio Delgado,D,H,0.0,,0.0,New York 19th District
229,0,0,7,4,3,0,0,1,0,0,1,0,0,0,0,4,1,0,4,0,0,0,5,0,0,1,0,2,4,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,8,0,10,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,2,0,1,0,0,2,1,0,2,1,1,1,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,Austin Scott,R,H,0.9674796747967479,0.9895833333333334,0.8888888888888888,Georgia 8th District
299,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,4,1,2,3,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,0,1,8,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,4,0,1,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,3,3,Ayanna Pressley,D,H,0.0,,0.0,Massachusetts 7th District
126,0,2,0,0,0,0,0,0,1,0,1,1,2,2,3,0,0,0,8,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,8,1,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,7,0,1,0,1,2,0,0,0,Barbara Lee,D,H,0.0743801652892562,0.09574468085106384,0.0,California 13th District
218,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,3,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,6,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,1,1,1,2,0,0,1,0,1,1,0,0,0,0,1,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,Barry Loudermilk,R,H,0.9067796610169492,0.8817204301075269,1.0,Georgia 11th District
515,1,1,1,2,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,Ben Cline,R,H,0.9629629629629628,,0.9629629629629628,Virginia 6th District
505,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,8,0,0,0,0,0,0,0,1,1,1,0,Ben McAdams,D,H,0.037037037037037035,,0.037037037037037035,Utah 4th District
360,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,0,1,0,0,1,0,0,1,3,0,0,0,0,2,3,12,5,1,0,0,2,0,1,3,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,2,0,1,2,10,0,1,1,0,0,1,1,0,0,0,10,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,9,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,2,0,1,3,1,0,0,0,0,0,0,0,2,1,0,0,0,1,10,0,0,1,1,2,0,2,1,Ben R. Lujan,D,H,,,0.0,New Mexico 3rd District
325,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,3,1,Bennie G. Thompson,D,H,0.13793103448275862,0.17582417582417584,0.0,Mississippi 2nd District
319,0,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,7,7,2,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,1,1,5,0,0,0,0,1,0,1,12,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,2,0,2,0,0,2,4,0,0,1,1,2,2,0,1,0,0,0,1,1,0,0,0,1,3,2,0,2,0,0,0,0,7,0,0,0,4,0,0,0,0,8,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,16,0,0,0,1,1,1,5,0,1,Betty McCollum,D,H,0.1322314049586777,0.1702127659574468,0.0,Minnesota 4th District
237,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,6,1,1,0,0,6,2,1,7,3,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,0,0,2,0,0,1,1,0,0,3,0,0,2,0,1,0,1,1,1,0,0,6,0,0,0,0,0,1,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,6,1,4,4,0,2,0,0,0,2,0,1,0,2,2,1,0,0,0,2,2,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,1,0,0,0,Bill Foster,D,H,0.18181818181818185,0.23404255319148934,0.0,Illinois 11th District
308,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,Bill Huizenga,R,H,0.975,0.9789473684210528,0.96,Michigan 2nd District
415,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5,0,0,1,4,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,2,0,0,0,0,1,5,3,0,0,1,0,0,0,0,0,0,0,2,1,0,1,4,0,0,2,2,0,1,0,0,0,1,0,0,0,0,3,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Bill Johnson,R,H,0.9834710743801652,0.9894736842105264,0.9615384615384616,Ohio 6th District
357,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,5,1,0,0,0,3,0,0,0,0,1,0,0,3,1,Bill Pascrell Jr.,D,H,0.16666666666666666,0.21505376344086025,0.0,New Jersey 9th District
215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,9,8,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bill Posey,R,H,0.8916666666666667,0.8924731182795699,0.8888888888888888,Florida 8th District
334,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,7,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Billy Long,R,H,0.9391304347826088,0.9318181818181818,0.9629629629629628,Missouri 7th District
330,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,2,0,1,1,1,1,4,0,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,1,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,Blaine Luetkemeyer,R,H,0.975206611570248,0.9787234042553192,0.9629629629629628,Missouri 3rd District
416,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,5,0,0,1,0,0,0,0,0,1,3,0,3,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,Bob Gibbs,R,H,0.9666666666666668,0.96875,0.9583333333333334,Ohio 7th District
245,0,5,2,1,0,0,0,0,1,3,1,1,0,0,2,0,0,1,11,1,0,1,1,4,3,0,0,0,0,0,0,0,0,1,2,0,0,2,1,2,1,0,0,2,1,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,6,2,2,0,0,0,0,1,0,0,4,1,1,5,1,0,0,0,0,2,0,0,26,4,0,3,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,0,0,1,5,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,4,3,0,7,1,5,0,0,2,0,0,0,2,4,0,2,1,0,1,0,2,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,2,8,0,0,0,1,1,2,3,1,Bobby L. Rush,D,H,0.11458333333333333,0.15492957746478872,0.0,Illinois 1st District
348,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,4,1,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,6,0,0,1,1,2,0,3,0,0,3,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,2,2,0,1,2,0,0,1,0,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,5,1,0,0,0,0,0,0,1,3,0,0,0,2,1,0,1,1,Bonnie Watson Coleman,D,H,0.06557377049180327,0.08421052631578947,0.0,New Jersey 12th District
145,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,2,2,0,1,0,0,0,1,0,Brad Sherman,D,H,0.15702479338842976,0.20212765957446807,0.0,California 30th District
411,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,1,1,1,0,0,1,3,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,2,1,0,4,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Brad Wenstrup,R,H,0.9586776859504132,0.9583333333333334,0.96,Ohio 2nd District
101,1,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,7,0,0,2,0,1,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,1,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,11,1,0,0,2,1,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,Bradley Byrne,R,H,0.9672131147540984,0.9583333333333334,1.0,Alabama 1st District
236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5,0,2,1,1,2,0,0,2,0,0,1,0,0,0,2,4,0,5,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,2,2,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,6,2,1,5,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,2,1,1,2,0,1,2,0,0,2,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0,2,0,0,3,1,0,1,0,0,1,0,0,0,1,0,3,0,0,5,0,0,0,2,3,0,0,2,Bradley Schneider,D,H,0.3057851239669421,0.39361702127659576,0.0,Illinois 10th District
438,1,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,1,2,Brady Fitzpatrick,R,H,0.6910569105691057,0.84375,0.14814814814814814,Pennsylvania 1st District
